Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","458","Malaysia","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","tonnes","67288","E","Estimated value"
"RP","Pesticides Use","458","Malaysia","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","tonnes","50683","E","Estimated value"
"RP","Pesticides Use","458","Malaysia","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","tonnes","44114","E","Estimated value"
"RP","Pesticides Use","458","Malaysia","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","tonnes","47805","E","Estimated value"
"RP","Pesticides Use","458","Malaysia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","36076.9","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","1990","1990","tonnes","209.08","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","1991","1991","tonnes","114","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","1992","1992","tonnes","151.18","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","1993","1993","tonnes","160.33","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","1994","1994","tonnes","190","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","1995","1995","tonnes","264.76","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","1996","1996","tonnes","137.24","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","1997","1997","tonnes","145.54","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","1998","1998","tonnes","282.88","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","1999","1999","tonnes","420.21","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","tonnes","557.55","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","tonnes","694.89","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","tonnes","949.06","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","tonnes","858.94","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","tonnes","1042.39","E","Estimated value"
