Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","millions","189598.90171","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","millions","191790.103581","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","millions","194915.01062","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","millions","165040.484045","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","millions","164307.084428","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","millions","167885.640698","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","millions","180391.412122","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","millions","172408.307072","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","208","Denmark","6110","Value US$","23130","Total Expenditure (General Government)","2020","2020","millions","191751.067669","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","millions","2187.274363","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","millions","2643.71705","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","millions","3459.290987","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","millions","4139.734927","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","millions","4758.343055","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","millions","5696.823334","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","millions","7578.722602","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","millions","9605.713121","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","millions","9054.443839","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","millions","7901.058095","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","millions","8671.654187","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","millions","9056.864904","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","millions","9665.81856","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","millions","10072.695231","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","millions","9043.885043","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","millions","9477.618441","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","millions","10561.276354","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","millions","12033.57217","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","233","Estonia","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","millions","12252.312668","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","millions","61184.239962","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","millions","67720.942176","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","millions","84477.554916","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","millions","97025.572256","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","millions","100737.452122","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","millions","104682.882303","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","millions","119512.069939","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","millions","136948.093277","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","millions","137707.736861","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","millions","135681.987845","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","millions","148836.057573","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","millions","144278.457199","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","millions","155242.082676","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","millions","158410.681877","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","millions","132439.209316","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","millions","133893.027219","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","millions","137115.052836","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","millions","147239.046392","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","246","Finland","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","millions","143254.675132","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","millions","707893.441669","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","millions","784688.430591","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","millions","975477.055164","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","millions","1115712.751361","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","millions","1165234.04467","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","millions","1220410.446594","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","millions","1390796.39356","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","millions","1549215.142964","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","millions","1528956.244036","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","millions","1493979.923993","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","millions","1600790.42114","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","millions","1523872.223125","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","millions","1600281.891007","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","millions","1631826.777949","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","millions","1384842.886972","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","millions","1400869.237019","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","millions","1456185.019581","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","millions","1552489.884513","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","250","France","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","millions","1508995.665604","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","millions","921814.569892","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","millions","990327.372005","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","millions","1205688.267775","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","millions","1314518.261906","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","millions","1332394.418743","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","millions","1353459.70917","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","millions","1484659.629433","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","millions","1648714.947052","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","millions","1637647.946075","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","millions","1635060.265922","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","millions","1693911.309085","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","millions","1584412.358544","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","millions","1677658.62808","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","millions","1720694.057353","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","millions","1480069.57868","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","millions","1537964.57343","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","millions","1630438.341104","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","millions","1762944.244869","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","millions","1749400.577654","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","276","Germany","6110","Value US$","23130","Total Expenditure (General Government)","2020","2020","millions","1951201.568251","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","millions","123305.689448","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","millions","149907.443842","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","millions","180110.6706","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","millions","178388.809477","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","millions","157058.198569","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","millions","156086.995091","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","millions","136143.994842","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","millions","149129.165101","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","millions","118961.580838","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","millions","105290.363653","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","millions","95827.028527","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","millions","96817.065897","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","millions","102792.642455","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","300","Greece","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","millions","97427.866596","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","millions","25350.350798","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","millions","34396.795746","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","millions","41758.763294","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","millions","50401.681917","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","millions","55764.81906","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","millions","59268.325491","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","millions","69630.466859","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","millions","76578.599387","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","millions","65770.23021","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","millions","64560.252942","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","millions","69719.400164","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","millions","62052.125488","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","millions","66745.77438","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","millions","69281.24905","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","millions","63062.379064","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","millions","60185.835403","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","millions","66472.409822","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","millions","73616.07381","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","348","Hungary","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","millions","74493.67646","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","millions","3374.929803","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","millions","3941.80987","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","millions","5003.093649","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","millions","5829.719512","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","millions","6880.51583","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","millions","6933.833715","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","millions","8634.671206","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","millions","9707.173907","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","millions","6238.567412","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","millions","6538.723524","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","millions","6703.883533","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","millions","6453.557043","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","millions","6797.642574","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","millions","7777.903972","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","millions","7197.266157","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","millions","9187.248384","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","millions","10601.050517","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","millions","10878.790231","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","352","Iceland","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","millions","10244.382404","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","millions","35463.6916","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","millions","42259.253262","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","millions","54174.084689","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","millions","64161.144326","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","millions","70417.562055","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","millions","78480.021861","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","millions","96791.55532","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","millions","114966.174571","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","millions","111068.083006","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","millions","144472.081912","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","millions","109992.657227","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","millions","94444.87261","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","millions","96305.524428","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","millions","96928.098476","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","millions","84296.838609","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","millions","84620.605583","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","millions","89164.605605","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2018","2018","millions","98948.635526","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","372","Ireland","6110","Value US$","23130","Total Expenditure (General Government)","2019","2019","millions","97713.332596","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2001","2001","millions","552308.256749","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2002","2002","millions","592582.007591","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2003","2003","millions","741550.410211","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2004","2004","millions","842334.841966","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2005","2005","millions","873395.761827","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2006","2006","millions","925221.704205","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2007","2007","millions","1030780.653881","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2008","2008","millions","1143537.306159","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2009","2009","millions","1117827.911895","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2010","2010","millions","1060193.830685","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2011","2011","millions","1118689.264484","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2012","2012","millions","1052140.219254","X","Figure from international organizations","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2013","2013","millions","1087925.394236","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2014","2014","millions","1095221.356218","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2015","2015","millions","923771.664347","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2016","2016","millions","920611.350403","A","Official figure","Consolidated General Government Expenditure"
"IG","Government Expenditure","380","Italy","6110","Value US$","23130","Total Expenditure (General Government)","2017","2017","millions","956621.928295","A","Official figure","Consolidated General Government Expenditure"
