Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1961","1961","1000 ha","37700","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1962","1962","1000 ha","37760","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1963","1963","1000 ha","37810","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1964","1964","1000 ha","37873","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1965","1965","1000 ha","37875","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1966","1966","1000 ha","37913","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1967","1967","1000 ha","37979","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1968","1968","1000 ha","37980","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1969","1969","1000 ha","37996","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1970","1970","1000 ha","38006","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1971","1971","1000 ha","38036","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1972","1972","1000 ha","38046","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1973","1973","1000 ha","38048","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1974","1974","1000 ha","38048","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1975","1975","1000 ha","38048","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1976","1976","1000 ha","38048","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1977","1977","1000 ha","38050","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1978","1978","1000 ha","38050","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1979","1979","1000 ha","38049","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1980","1980","1000 ha","38049","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1981","1981","1000 ha","38053","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1982","1982","1000 ha","38054","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1983","1983","1000 ha","38054","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1984","1984","1000 ha","38054","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1985","1985","1000 ha","38054","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1986","1986","1000 ha","38054","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1987","1987","1000 ha","38045","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1988","1988","1000 ha","38040","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1989","1989","1000 ha","38040","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1990","1990","1000 ha","38040","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1991","1991","1000 ha","38030","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1992","1992","1000 ha","38030","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1993","1993","1000 ha","37934","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1994","1994","1000 ha","37813","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1995","1995","1000 ha","37753","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1996","1996","1000 ha","37752","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1997","1997","1000 ha","37790","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1998","1998","1000 ha","37867","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","1999","1999","1000 ha","37753","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2000","2000","1000 ha","37753","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2001","2001","1000 ha","37753","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2002","2002","1000 ha","37753","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2003","2003","1000 ha","37910","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2004","2004","1000 ha","37911","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2005","2005","1000 ha","37910","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2006","2006","1000 ha","37910","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2007","2007","1000 ha","37910","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2008","2008","1000 ha","37910","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2009","2009","1000 ha","37910","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2010","2010","1000 ha","37911","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2011","2011","1000 ha","37910","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2012","2012","1000 ha","37910","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2013","2013","1000 ha","37910","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2014","2014","1000 ha","37910","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2015","2015","1000 ha","37910","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2016","2016","1000 ha","37910","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2017","2017","1000 ha","37910","A","Official figure"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2018","2018","1000 ha","38010","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2019","2019","1000 ha","38010","I","Imputed value"
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2020","2020","1000 ha","38356","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1992","1992","1000 ha","1170","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1993","1993","1000 ha","1181","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1994","1994","1000 ha","1200","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1995","1995","1000 ha","1244","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1996","1996","1000 ha","1306","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1997","1997","1000 ha","1332","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1998","1998","1000 ha","1328","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1999","1999","1000 ha","1323","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2000","2000","1000 ha","1323","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2001","2001","1000 ha","1328","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2002","2002","1000 ha","1391","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2003","2003","1000 ha","1444","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2004","2004","1000 ha","1505","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2005","2005","1000 ha","1605","I","Imputed value"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2006","2006","1000 ha","1756.4","A","Official figure"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2007","2007","1000 ha","1751.9","A","Official figure"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2008","2008","1000 ha","1748.8","A","Official figure"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2009","2009","1000 ha","1746.3","A","Official figure"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2010","2010","1000 ha","1735","A","Official figure"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2011","2011","1000 ha","1698.1","A","Official figure"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2012","2012","1000 ha","1683","A","Official figure"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2013","2013","1000 ha","1683","A","Official figure"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2014","2014","1000 ha","1680.7","A","Official figure"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2015","2015","1000 ha","1676.7","A","Official figure"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2016","2016","1000 ha","1676.8","A","Official figure"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2017","2017","1000 ha","1676.1","A","Official figure"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2018","2018","1000 ha","1677.3","A","Official figure"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2019","2019","1000 ha","1677","A","Official figure"
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","1676","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1992","1992","1000 ha","4446.2","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1993","1993","1000 ha","4456.6","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1994","1994","1000 ha","4486","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1995","1995","1000 ha","4489.1","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1996","1996","1000 ha","4526.2","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1997","1997","1000 ha","4588.7","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1998","1998","1000 ha","4682.1","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1999","1999","1000 ha","4692.4","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2000","2000","1000 ha","4740.4","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2001","2001","1000 ha","4745.6","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2002","2002","1000 ha","4744.9","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2003","2003","1000 ha","4754.6","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2004","2004","1000 ha","4754.9","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2005","2005","1000 ha","4758.6","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2006","2006","1000 ha","4756","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2007","2007","1000 ha","4756.5","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2008","2008","1000 ha","4756.7","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2009","2009","1000 ha","4757.3","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2010","2010","1000 ha","4766.8","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2011","2011","1000 ha","4768.7","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2012","2012","1000 ha","4768.3","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2013","2013","1000 ha","4769.8","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2014","2014","1000 ha","4769.7","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2015","2015","1000 ha","4769.8","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2016","2016","1000 ha","4773","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2017","2017","1000 ha","4777.5","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2018","2018","1000 ha","4779.5","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2019","2019","1000 ha","4779.7","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2020","2020","1000 ha","4780.1","A","Official figure"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1961","1961","1000 ha","7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1962","1962","1000 ha","7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1963","1963","1000 ha","7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1964","1964","1000 ha","7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1965","1965","1000 ha","7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1966","1966","1000 ha","7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1967","1967","1000 ha","7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1968","1968","1000 ha","7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1969","1969","1000 ha","7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1970","1970","1000 ha","7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1971","1971","1000 ha","7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1972","1972","1000 ha","7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1973","1973","1000 ha","7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1974","1974","1000 ha","7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1975","1975","1000 ha","8","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1976","1976","1000 ha","10","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1977","1977","1000 ha","10","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1978","1978","1000 ha","10","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1979","1979","1000 ha","10","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1980","1980","1000 ha","10","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1981","1981","1000 ha","9","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1982","1982","1000 ha","8","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1983","1983","1000 ha","8","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1984","1984","1000 ha","8","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1985","1985","1000 ha","8","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1986","1986","1000 ha","8","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1987","1987","1000 ha","8","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1988","1988","1000 ha","8","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1989","1989","1000 ha","8","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1990","1990","1000 ha","8","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1991","1991","1000 ha","8","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1992","1992","1000 ha","9","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1993","1993","1000 ha","9","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1994","1994","1000 ha","9","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1995","1995","1000 ha","9","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1996","1996","1000 ha","9","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1997","1997","1000 ha","9","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1998","1998","1000 ha","9","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1999","1999","1000 ha","10","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2000","2000","1000 ha","9.2","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2001","2001","1000 ha","9.2","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2002","2002","1000 ha","9.2","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2003","2003","1000 ha","8.9","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2004","2004","1000 ha","8.7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2005","2005","1000 ha","8.7","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2006","2006","1000 ha","8.55","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2007","2007","1000 ha","8.4","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2008","2008","1000 ha","8.2","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2009","2009","1000 ha","8.36","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2010","2010","1000 ha","8.6","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2011","2011","1000 ha","8.6","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2012","2012","1000 ha","8.6","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2013","2013","1000 ha","8.6","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2014","2014","1000 ha","8.6","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2015","2015","1000 ha","8.6","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2016","2016","1000 ha","8.6","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2017","2017","1000 ha","8.6","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2018","2018","1000 ha","8.6","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2019","2019","1000 ha","8.6","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2020","2020","1000 ha","8.6","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1961","1961","1000 ha","9480","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1962","1962","1000 ha","9477","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1963","1963","1000 ha","9480","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1964","1964","1000 ha","9520","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1965","1965","1000 ha","9637","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1966","1966","1000 ha","9650","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1967","1967","1000 ha","9695","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1968","1968","1000 ha","9669","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1969","1969","1000 ha","9675","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1970","1970","1000 ha","9697","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1971","1971","1000 ha","9695","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1972","1972","1000 ha","9991","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1973","1973","1000 ha","9989","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1974","1974","1000 ha","9989","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1975","1975","1000 ha","10004","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1976","1976","1000 ha","9998","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1977","1977","1000 ha","9991","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1978","1978","1000 ha","9987","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1979","1979","1000 ha","9983","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1980","1980","1000 ha","9987","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1981","1981","1000 ha","9981","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1982","1982","1000 ha","9978","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1983","1983","1000 ha","9964","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1984","1984","1000 ha","10060","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1985","1985","1000 ha","10027","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1986","1986","1000 ha","10041","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1987","1987","1000 ha","10115","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1988","1988","1000 ha","10427","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1989","1989","1000 ha","10443","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1990","1990","1000 ha","10386","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1991","1991","1000 ha","10320","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1992","1992","1000 ha","9549","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1993","1993","1000 ha","9446","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1994","1994","1000 ha","9358","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1995","1995","1000 ha","9374","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1996","1996","1000 ha","9327","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1997","1997","1000 ha","9365","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1998","1998","1000 ha","9434","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1999","1999","1000 ha","9486","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2000","2000","1000 ha","9400","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2001","2001","1000 ha","9403","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2002","2002","1000 ha","9353","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2003","2003","1000 ha","9328","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2004","2004","1000 ha","9323","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2005","2005","1000 ha","9311","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2006","2006","1000 ha","9280","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2007","2007","1000 ha","9266","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2008","2008","1000 ha","9253","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2009","2009","1000 ha","9246","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2010","2010","1000 ha","9241","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2011","2011","1000 ha","9128","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2012","2012","1000 ha","9123","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2013","2013","1000 ha","9278","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2014","2014","1000 ha","9315","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2015","2015","1000 ha","9424.24","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2016","2016","1000 ha","9502.21","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2017","2017","1000 ha","9541.33","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2018","2018","1000 ha","9602.3","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2019","2019","1000 ha","9845","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2020","2020","1000 ha","9901","I","Imputed value"
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","1961","1961","1000 ha","361","I","Imputed value"
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","1962","1962","1000 ha","363","I","Imputed value"
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","1963","1963","1000 ha","363","I","Imputed value"
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","1964","1964","1000 ha","365","I","Imputed value"
