Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2006","2006","millions","125797.237631","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2007","2007","millions","135704.533052","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2008","2008","millions","134743.359498","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2009","2009","millions","153057.480466","X","Figure from international organizations","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2010","2010","millions","155801.410677","X","Figure from international organizations","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2011","2011","millions","159331.286863","X","Figure from international organizations","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2012","2012","millions","169475.98449","X","Figure from international organizations","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2013","2013","millions","188268.962843","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2014","2014","millions","183900.07159","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2015","2015","millions","201395.524338","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2016","2016","millions","240363.633561","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2017","2017","millions","242087.353102","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2018","2018","millions","253263.054235","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2019","2019","millions","262636.309426","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","792","Türkiye","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2020","2020","millions","280525.287626","X","Figure from international organizations","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","784","United Arab Emirates","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2012","2012","millions","9545.679266","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","784","United Arab Emirates","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2013","2013","millions","12750.364372","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","784","United Arab Emirates","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2014","2014","millions","13813.277201","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","784","United Arab Emirates","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2015","2015","millions","16749.229566","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","784","United Arab Emirates","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2016","2016","millions","17744.099908","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","784","United Arab Emirates","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2017","2017","millions","16465.922488","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","784","United Arab Emirates","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2018","2018","millions","15326.144208","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","784","United Arab Emirates","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2019","2019","millions","12891.399399","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","784","United Arab Emirates","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2020","2020","millions","12621.47985","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","860","Uzbekistan","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2011","2011","millions","6537.088727","X","Figure from international organizations","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","860","Uzbekistan","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2012","2012","millions","7298.352088","X","Figure from international organizations","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","860","Uzbekistan","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2013","2013","millions","8569.562233","X","Figure from international organizations","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","860","Uzbekistan","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2014","2014","millions","9090.624109","X","Figure from international organizations","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","860","Uzbekistan","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2015","2015","millions","6760.965877","X","Figure from international organizations","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","860","Uzbekistan","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2016","2016","millions","9660.020131","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","860","Uzbekistan","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2017","2017","millions","10314.36939","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","860","Uzbekistan","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2018","2018","millions","13894.333326","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","860","Uzbekistan","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2019","2019","millions","15461.46524","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","704","Viet Nam","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2006","2006","millions","23080.873336","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","704","Viet Nam","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2007","2007","millions","26740.368699","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","704","Viet Nam","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2008","2008","millions","23574.006544","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","704","Viet Nam","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2009","2009","millions","27143.915642","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","704","Viet Nam","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2010","2010","millions","28434.739837","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","704","Viet Nam","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2011","2011","millions","28774.878063","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","704","Viet Nam","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2012","2012","millions","31665.219783","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","704","Viet Nam","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2013","2013","millions","32513.130136","A","Official figure","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Government Expenditure","887","Yemen","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2003","2003","millions","10939.890768","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","887","Yemen","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2004","2004","millions","11271.515188","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","887","Yemen","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2005","2005","millions","12631.294183","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","887","Yemen","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2006","2006","millions","12869.237801","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","887","Yemen","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2007","2007","millions","14336.115439","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","887","Yemen","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2008","2008","millions","16075.713563","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","887","Yemen","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2009","2009","millions","14360.209939","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","887","Yemen","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2010","2010","millions","14447.975701","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","887","Yemen","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2011","2011","millions","12375.092339","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","887","Yemen","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2012","2012","millions","16540.515134","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","887","Yemen","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2013","2013","millions","15059.076066","A","Official figure","Budgetary Central Government Expenditure"
"IG","Government Expenditure","887","Yemen","6184","Value US$, 2015 prices","23160","Total Expenditure (Central Government)","2014","2014","millions","14826.193301","A","Official figure","Budgetary Central Government Expenditure"
